Player,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Versatility Score,Blocks/Foul Ratio,And1 Efectiveness,AST/TOV Ratio,ORB/DRB,Net Plus Minus,3P Shots Attempted %,2P Shots Attempted %,PF Efficiency,Points per Shot attempted,Starting Percentage
Derrick White,70,4.3,9.2,0.462,1.8,4.8,0.381,2.5,4.5,0.548,0.56,2.0,2.3,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4,2023,15.4,0.604,0.516,0.253,2.5,11.2,6.9,19.4,1.1,2.8,10.1,17.7,4.4,3.1,7.4,0.154,1.1,1.3,2.4,2.6,SG,28,BOS,82.0,28.28,0.21,0.71,0.08,0.0,0.0,10.7,9.8,0.66,0.3,1.43,0.05,1.17,0.62,9.67,0.33,0.41,0.773,0.6294,0.2821,5.909090909090908,0.2069,-0.2,0.5161,0.4839,0.7273,1.1304,0.8537
Davon Reed,1,0.7,2.0,0.333,0.4,1.1,0.37,0.3,0.9,0.289,0.435,0.4,0.6,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9,2.1,2023,6.2,0.471,0.548,0.286,3.4,16.0,9.9,8.2,2.1,1.0,17.5,14.5,-0.4,0.4,0.1,0.008,-5.4,0.0,-5.3,-0.3,SG,27,TOT,43.0,7.95,0.09,0.65,0.24,0.02,0.0,-12.6,-17.0,0.21,0.07,0.56,0.05,0.21,0.02,1.3,0.0,0.14,0.9175,0.1786,0.0,2.380952380952381,0.1818,-5.4,0.55,0.45,0.4444,0.9,0.0233
Ziaire Williams,4,2.3,5.3,0.429,0.7,2.6,0.258,1.6,2.7,0.596,0.492,0.5,0.6,0.773,0.4,1.7,2.1,0.9,0.4,0.2,1.0,1.6,5.7,2023,7.4,0.511,0.495,0.112,3.0,11.9,7.5,8.2,1.2,1.0,15.2,18.0,-0.5,0.6,0.1,0.011,-4.7,-0.8,-5.6,-0.5,SF,21,MEM,37.0,15.16,0.01,0.13,0.77,0.09,0.0,-5.3,-10.5,0.43,0.24,0.95,0.05,0.32,0.46,2.16,0.11,0.14,0.7292,0.2105,0.3438,2.0930232558139537,0.2353,-3.9,0.4906,0.5094,0.375,1.0,0.1081
Steven Adams,42,3.7,6.3,0.597,0.0,0.0,0.0,3.7,6.2,0.599,0.597,1.1,3.1,0.364,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6,2023,17.5,0.564,0.004,0.49,20.1,25.3,22.7,11.2,1.5,3.7,19.8,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,C,29,MEM,42.0,26.98,0.0,0.0,0.0,0.0,1.0,9.5,8.3,0.95,0.24,0.95,0.55,1.21,0.17,5.31,0.36,0.33,-0.0,1.1579,0.2975,2.4210526315789473,0.7846,-1.2,0.0,1.0,0.8696,1.1746,1.0
Ivica Zubac,76,4.3,6.8,0.634,0.0,0.0,0.0,4.3,6.7,0.637,0.634,2.2,3.1,0.697,3.1,6.8,9.9,1.0,0.4,1.3,1.5,2.9,10.8,2023,16.7,0.661,0.004,0.463,12.3,26.5,19.5,5.1,0.7,4.0,15.9,14.8,3.8,2.9,6.7,0.149,-1.1,0.2,-0.9,0.6,C,25,LAC,76.0,28.55,0.0,0.0,0.0,0.0,1.0,-0.6,-2.8,0.47,0.41,1.95,0.37,1.45,0.03,2.42,0.24,0.61,-0.0,0.6667,0.1655,2.127659574468085,0.4559,-1.3,0.0,1.0,0.5862,1.2647,1.0
Cody Zeller,2,2.5,3.9,0.627,0.0,0.1,0.0,2.5,3.8,0.649,0.627,1.6,2.3,0.686,1.7,2.6,4.3,0.7,0.2,0.3,0.9,2.2,6.5,2023,16.4,0.659,0.034,0.593,13.0,21.8,17.3,7.2,0.7,1.9,15.8,18.1,0.4,0.3,0.7,0.147,-2.0,-0.7,-2.8,0.0,C,30,MIA,15.0,14.47,0.0,0.0,0.0,0.0,1.0,-11.9,-12.4,0.4,0.0,1.27,0.4,0.93,0.0,1.73,0.2,0.2,-0.0,0.2362,0.2151,1.7499999999999998,0.6538,-1.3,0.0256,0.9744,0.2273,1.2821,0.1333
Omer Yurtseven,0,1.8,3.0,0.593,0.3,0.8,0.429,1.4,2.2,0.65,0.648,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8,4.4,2023,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18.0,0.2,0.1,0.3,0.159,-2.5,-1.5,-3.9,0.0,C,24,MIA,9.0,9.22,0.0,0.0,0.0,0.0,1.0,6.5,6.9,0.11,0.22,1.22,0.11,0.33,0.0,0.44,0.22,0.11,-0.0,0.1639,0.6667,1.8181818181818183,0.5294,-1.0,0.2667,0.7333,0.2222,1.2333,0.0
Trae Young,73,8.2,19.0,0.429,2.1,6.3,0.335,6.1,12.7,0.476,0.485,7.8,8.8,0.886,0.8,2.2,3.0,10.2,1.1,0.1,4.1,1.4,26.2,2023,22.0,0.573,0.331,0.46,2.4,7.0,4.7,42.5,1.5,0.3,15.2,32.6,5.3,1.4,6.7,0.126,5.3,-2.0,3.3,3.4,PG,24,ATL,73.0,34.81,1.0,0.0,0.0,0.0,0.0,0.8,1.0,3.22,0.6,0.66,0.18,3.05,0.58,23.08,0.6,1.16,-0.0,0.1515,0.1967,3.167701863354037,0.3636,7.3,0.3316,0.6684,0.8571,0.9737,1.0
Thaddeus Young,9,2.0,3.7,0.545,0.1,0.6,0.176,1.9,3.0,0.622,0.561,0.3,0.5,0.692,1.3,1.8,3.1,1.4,1.0,0.1,0.8,1.6,4.4,2023,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4,PF,34,TOR,54.0,14.72,0.0,0.01,0.15,0.55,0.29,-5.4,-8.2,0.57,0.13,0.91,0.04,0.26,0.19,3.11,0.07,0.17,1.0184,0.1099,0.2692,2.456140350877193,0.7222,-3.7,0.1667,0.8333,0.6875,1.1081,0.1667
McKinley Wright IV,1,1.7,3.6,0.469,0.3,1.0,0.321,1.4,2.6,0.529,0.515,0.5,0.7,0.684,0.3,1.4,1.7,2.1,0.3,0.2,0.7,0.9,4.2,2023,12.4,0.536,0.286,0.194,3.1,13.4,8.2,25.2,1.2,1.3,15.2,16.9,0.2,0.2,0.5,0.069,-1.9,-0.8,-2.7,-0.1,PG,24,DAL,27.0,12.41,0.99,0.01,0.0,0.0,0.0,-13.5,-15.0,0.3,0.33,0.63,0.0,0.26,0.15,5.59,0.19,0.26,0.056,0.3175,0.7308,7.000000000000001,0.2143,-1.1,0.2778,0.7222,0.5556,1.0278,0.037
Delon Wright,14,2.8,5.8,0.474,0.8,2.4,0.345,1.9,3.4,0.564,0.545,1.0,1.2,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4,2023,16.3,0.581,0.409,0.206,5.5,10.7,8.2,20.9,3.7,1.2,12.2,12.9,2.1,1.6,3.7,0.146,0.4,3.1,3.4,1.7,PG,30,WAS,50.0,24.42,0.78,0.22,0.0,0.0,0.0,2.4,5.3,0.36,0.32,0.64,0.06,0.58,0.3,9.34,0.22,0.28,0.5269,0.4688,0.3793,10.833333333333334,0.5,-2.7,0.4138,0.5862,1.75,1.069,0.28
Christian Wood,17,5.9,11.5,0.515,1.6,4.2,0.376,4.3,7.3,0.594,0.583,3.2,4.2,0.772,1.3,6.0,7.3,1.8,0.4,1.1,1.8,2.5,16.6,2023,20.6,0.624,0.363,0.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,2.7,2.1,4.8,0.132,1.9,-0.3,1.7,1.6,C,27,DAL,67.0,25.94,0.0,0.0,0.0,0.13,0.87,-1.3,-2.6,0.49,0.43,1.4,0.55,1.96,0.12,4.33,0.57,0.6,0.3864,0.7857,0.2908,3.673469387755102,0.2167,2.2,0.3652,0.6348,0.6,1.1652,0.2537
James Wiseman,22,4.2,7.5,0.558,0.1,0.4,0.2,4.1,7.1,0.58,0.563,1.5,2.2,0.701,1.6,4.3,5.9,0.7,0.2,0.6,1.1,2.4,10.0,2023,15.6,0.589,0.059,0.286,9.2,25.2,17.0,5.5,0.4,2.7,11.8,21.2,0.7,0.7,1.4,0.077,-2.1,-1.4,-3.5,-0.3,C,21,TOT,45.0,19.27,0.0,0.0,0.0,0.0,1.0,-17.6,-13.7,0.31,0.22,1.62,0.38,0.98,0.04,1.6,0.16,0.51,-0.0,0.3704,0.1633,2.258064516129032,0.3721,-0.7,0.0533,0.9467,0.3333,1.1333,0.4889
Justise Winslow,11,2.8,6.8,0.409,0.5,1.6,0.311,2.3,5.3,0.438,0.444,0.7,1.0,0.714,1.7,3.3,5.0,3.4,1.0,0.4,1.5,3.1,6.8,2023,9.3,0.466,0.227,0.141,7.2,14.3,10.7,17.2,1.9,1.3,17.0,14.2,-0.1,0.5,0.4,0.022,-3.4,0.6,-2.8,-0.2,PF,26,POR,29.0,26.76,0.0,0.1,0.62,0.28,0.01,-1.6,2.5,0.72,0.41,1.52,0.24,0.41,0.24,7.76,0.0,0.45,0.9291,0.2632,0.0,4.722222222222222,0.5152,-4.0,0.2319,0.7681,0.4516,0.8971,0.3793
Zion Williamson,29,9.8,16.2,0.608,0.2,0.7,0.368,9.6,15.5,0.618,0.615,6.1,8.6,0.714,2.0,5.0,7.0,4.6,1.1,0.6,3.4,2.2,26.0,2023,25.2,0.652,0.041,0.529,6.9,17.0,12.0,24.4,1.6,1.6,14.6,30.4,2.3,1.2,3.6,0.18,4.8,1.0,5.8,1.9,PF,22,NOP,29.0,32.97,0.0,0.0,0.0,0.95,0.05,7.3,6.9,1.17,1.41,1.07,0.48,4.38,0.07,11.86,1.21,1.52,0.1985,0.5607,0.2763,3.9316239316239314,0.4,3.8,0.0432,0.9568,0.7727,1.2222,1.0
Robert Williams,20,3.6,4.9,0.747,0.0,0.0,0.0,3.6,4.8,0.751,0.747,0.7,1.2,0.61,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,2023,19.8,0.742,0.006,0.241,14.0,24.5,19.3,8.5,1.3,5.0,15.3,11.8,2.3,1.6,3.8,0.224,1.0,2.4,3.3,1.1,C,25,BOS,35.0,23.54,0.0,0.0,0.01,0.46,0.53,10.2,4.5,0.46,0.17,1.26,0.23,0.63,0.0,3.66,0.26,0.34,0.7397,1.1111,0.4127,3.043478260869565,0.5556,-1.4,0.0,1.0,1.0526,1.4694,0.5714
Patrick Williams,65,3.8,8.3,0.464,1.4,3.4,0.415,2.4,4.9,0.498,0.549,1.1,1.3,0.857,1.0,3.0,4.0,1.2,0.9,0.9,1.2,1.8,10.2,2023,11.2,0.576,0.409,0.155,3.9,12.0,8.0,5.8,1.5,2.9,12.3,15.7,0.5,3.0,3.5,0.072,-1.7,0.4,-1.3,0.4,PF,21,CHI,82.0,28.33,0.0,0.0,0.0,0.89,0.11,-1.8,-8.3,0.29,0.35,0.94,0.24,0.61,0.13,3.02,0.12,0.46,0.3465,0.9574,0.1967,4.137931034482759,0.3333,-2.1,0.4096,0.5904,1.0,1.0843,0.7927
Mark Williams,17,3.7,5.8,0.637,0.0,0.0,0.0,3.7,5.8,0.637,0.637,1.6,2.3,0.691,2.2,4.9,7.1,0.4,0.7,1.0,0.9,2.2,9.0,2023,19.8,0.659,0.0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12.0,17.0,1.5,1.3,2.8,0.163,-0.5,0.6,0.1,0.4,C,21,CHO,43.0,19.26,0.0,0.0,0.0,0.0,1.0,-4.3,1.9,0.23,0.28,1.23,0.37,1.09,0.02,1.0,0.23,0.47,-0.0,0.813,0.211,1.7391304347826086,0.449,-1.1,0.0,1.0,0.7727,1.2759,0.3953
Kenrich Williams,10,3.4,6.5,0.517,0.9,2.5,0.373,2.4,4.0,0.608,0.59,0.3,0.7,0.436,1.8,3.1,4.9,2.0,0.8,0.3,0.6,2.1,8.0,2023,14.4,0.585,0.387,0.113,8.5,14.9,11.6,11.7,1.8,1.1,8.1,13.7,2.0,1.3,3.3,0.133,0.1,0.4,0.5,0.8,PF,28,OKC,53.0,22.75,0.0,0.08,0.39,0.43,0.1,4.7,5.1,0.21,0.19,1.13,0.13,0.4,0.66,4.81,0.09,0.25,1.1625,0.2655,0.225,9.523809523809524,0.5806,-0.3,0.3846,0.6154,0.5238,1.1538,0.1887
Jaylin Williams,36,2.1,4.8,0.436,0.9,2.3,0.407,1.1,2.5,0.463,0.534,0.8,1.1,0.704,0.9,4.0,4.9,1.6,0.6,0.2,0.8,2.3,5.9,2023,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1,C,20,OKC,49.0,18.65,0.0,0.0,0.0,0.0,1.0,-3.8,-6.5,0.35,0.08,1.31,0.27,0.53,0.98,3.78,0.08,0.35,-0.0,0.1527,0.1509,4.571428571428572,0.225,-2.9,0.4792,0.5208,0.3478,1.0208,0.7347
Jalen Williams,62,5.5,10.6,0.521,1.0,2.7,0.356,4.5,7.9,0.579,0.567,2.1,2.5,0.812,1.1,3.4,4.5,3.3,1.4,0.5,1.6,2.5,14.1,2023,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,3.0,2.6,5.6,0.119,-0.4,0.7,0.3,1.3,SG,21,OKC,75.0,30.35,0.09,0.71,0.2,0.01,0.0,-0.3,-3.3,0.56,0.55,1.32,0.21,1.32,0.27,8.05,0.33,0.69,0.8278,0.3788,0.25,5.892857142857142,0.3235,-1.1,0.2547,0.7453,0.76,1.1321,0.8267
Grant Williams,23,2.7,6.0,0.454,1.5,3.7,0.395,1.3,2.3,0.546,0.575,1.2,1.5,0.77,1.1,3.5,4.6,1.7,0.5,0.4,1.0,2.4,8.1,2023,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,1.9,2.6,4.4,0.104,-1.8,0.7,-1.1,0.5,PF,24,BOS,79.0,25.89,0.0,0.0,0.05,0.86,0.08,5.3,-2.7,0.34,0.25,1.29,0.22,0.61,0.25,4.22,0.15,0.28,0.4816,0.3101,0.2459,4.999999999999999,0.3143,-2.5,0.6167,0.3833,0.375,1.1833,0.2911
Andrew Wiggins,37,6.8,14.3,0.473,2.4,6.1,0.396,4.4,8.2,0.53,0.557,1.2,1.9,0.611,1.6,3.4,5.0,2.3,1.2,0.8,1.3,2.9,17.1,2023,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5,SF,27,GSW,37.0,32.16,0.0,0.01,0.73,0.26,0.0,5.3,5.0,0.62,0.32,1.59,0.27,1.03,0.27,5.92,0.32,0.57,0.626,0.5031,0.3107,3.7096774193548385,0.4706,0.3,0.4266,0.5734,0.6897,1.1189,1.0
Aaron Wiggins,14,2.7,5.2,0.512,0.7,1.7,0.393,2.0,3.4,0.573,0.579,0.8,1.0,0.831,1.0,2.0,3.0,1.1,0.6,0.2,0.8,1.6,6.8,2023,12.2,0.607,0.336,0.196,5.5,12.0,8.7,8.3,1.4,1.1,12.2,14.5,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0.0,SG,24,OKC,70.0,18.53,0.04,0.39,0.47,0.09,0.0,2.4,1.8,0.33,0.29,0.93,0.07,0.57,0.09,2.84,0.16,0.47,1.0676,0.2151,0.2807,3.3333333333333335,0.5,-1.0,0.3333,0.6667,0.5,1.1731,0.2
Obi Toppin,5,2.8,6.3,0.446,1.3,3.7,0.344,1.5,2.6,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4,2023,13.6,0.565,0.589,0.112,3.0,16.6,9.8,9.2,1.1,1.1,8.0,19.5,1.1,1.0,2.1,0.095,0.3,-0.8,-0.5,0.4,PF,24,NYK,67.0,15.67,0.0,0.0,0.0,1.0,0.0,2.9,-0.3,0.21,0.12,0.63,0.13,0.33,0.0,2.39,0.03,0.22,-0.0,0.3175,0.0909,4.761904761904762,0.1667,1.1,0.5873,0.4127,0.5,1.0952,0.0746
Xavier Tillman Sr.,29,3.1,5.0,0.614,0.1,0.2,0.267,3.0,4.8,0.632,0.621,0.8,1.5,0.551,2.0,3.0,5.0,1.6,1.0,0.5,0.7,1.6,7.0,2023,17.3,0.621,0.049,0.291,10.9,16.7,13.8,10.9,2.3,2.2,11.3,13.7,2.3,1.9,4.2,0.171,0.3,1.7,1.9,1.2,C,24,MEM,61.0,19.34,0.0,0.0,0.0,0.44,0.56,-1.3,-7.0,0.25,0.23,0.9,0.18,0.74,0.05,3.72,0.2,0.56,0.6859,0.5556,0.2703,6.4,0.6667,-1.4,0.04,0.96,0.9375,1.26,0.4754
Ricky Rubio,2,1.8,5.4,0.343,0.6,2.5,0.256,1.2,2.9,0.417,0.402,0.8,1.1,0.8,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5,5.2,2023,10.4,0.442,0.461,0.197,1.9,12.7,7.3,27.1,2.3,1.0,13.8,17.7,-0.2,0.9,0.7,0.062,-3.8,1.1,-2.8,-0.1,PG,32,CLE,33.0,17.15,0.6,0.4,0.0,0.0,0.0,3.3,-2.7,0.76,0.09,0.67,0.0,0.42,0.45,8.52,0.06,0.36,0.673,0.2985,0.1429,4.605263157894737,0.1667,-4.9,0.463,0.537,0.6667,0.7778,0.0606
Landry Shamet,9,2.8,7.5,0.377,1.9,5.0,0.377,1.0,2.5,0.376,0.502,1.1,1.3,0.882,0.3,1.4,1.7,2.3,0.7,0.1,0.9,1.5,8.7,2023,10.9,0.537,0.663,0.17,1.5,7.9,4.6,15.7,1.6,0.6,10.0,18.9,0.5,0.7,1.2,0.071,-1.1,-0.3,-1.4,0.1,SG,25,PHO,40.0,20.18,0.41,0.59,0.0,0.0,0.0,1.7,-0.1,0.45,0.32,0.82,0.05,0.4,0.32,5.28,0.08,0.38,0.6769,0.122,0.2,5.111111111111111,0.2143,-0.8,0.6667,0.3333,0.5333,1.0267,0.225
Collin Sexton,15,4.9,9.8,0.506,1.0,2.5,0.393,3.9,7.2,0.546,0.558,3.4,4.1,0.819,0.8,1.4,2.2,2.9,0.6,0.1,1.8,2.3,14.3,2023,15.9,0.616,0.261,0.425,3.5,6.3,5.0,17.9,1.1,0.4,13.3,23.4,2.0,0.5,2.5,0.105,0.1,-1.5,-1.3,0.2,PG,24,UTA,48.0,23.85,0.74,0.26,0.0,0.0,0.0,-0.9,0.3,0.83,0.54,1.06,0.17,1.92,0.58,6.96,0.5,1.06,0.5731,0.0943,0.2604,3.4939759036144578,0.5714,1.6,0.2577,0.7423,0.3043,1.102,0.3125
Alperen Şengün,72,5.9,10.7,0.553,0.3,0.8,0.333,5.6,9.9,0.57,0.565,2.7,3.8,0.715,3.2,5.8,9.0,3.9,0.9,0.9,2.6,3.4,14.8,2023,19.7,0.599,0.071,0.36,12.1,22.3,17.1,21.0,1.6,3.2,17.3,21.4,3.4,1.8,5.2,0.115,1.1,0.4,1.4,1.9,C,20,HOU,75.0,28.95,0.0,0.0,0.0,0.0,1.0,-7.9,0.8,1.13,0.59,2.03,0.45,1.64,0.41,8.96,0.56,0.83,-0.0,0.4433,0.3415,3.4513274336283186,0.5517,0.7,0.0748,0.9252,0.5294,1.1308,0.96
Dennis Schröder,50,4.1,9.8,0.415,1.1,3.4,0.329,3.0,6.4,0.461,0.472,3.3,3.8,0.857,0.3,2.2,2.5,4.5,0.8,0.2,1.7,2.2,12.6,2023,11.5,0.545,0.346,0.388,1.2,7.5,4.4,20.1,1.2,0.4,12.8,18.6,1.3,1.5,2.8,0.068,-2.4,-0.5,-2.9,-0.4,PG,29,LAL,66.0,30.09,1.0,0.0,0.0,0.0,0.0,2.9,4.7,1.17,0.36,0.92,0.12,1.3,0.45,10.86,0.3,0.68,-0.0,0.2174,0.2308,3.8461538461538463,0.1364,-1.9,0.3469,0.6531,0.4545,0.949,0.7576
Admiral Schofield,0,1.5,3.3,0.451,0.6,2.0,0.324,0.8,1.3,0.646,0.549,0.6,0.6,0.913,0.6,1.1,1.7,0.8,0.2,0.1,0.4,1.6,4.2,2023,10.1,0.587,0.607,0.189,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,PF,25,ORL,37.0,12.19,0.0,0.01,0.22,0.65,0.13,-9.1,-7.0,0.3,0.05,1.03,0.05,0.22,0.22,2.14,0.08,0.16,0.9244,0.0971,0.3636,2.666666666666667,0.5455,-1.5,0.6061,0.3939,0.1875,1.0303,0.0
Olivier Sarr,1,1.7,3.3,0.5,0.1,0.9,0.125,1.6,2.4,0.636,0.517,0.6,0.8,0.714,1.3,2.1,3.4,0.4,0.1,0.6,0.4,1.9,4.0,2023,11.5,0.544,0.267,0.233,11.1,18.2,14.6,4.6,0.4,4.1,10.8,13.6,0.1,0.1,0.2,0.094,-4.2,-0.7,-4.9,-0.1,C,23,OKC,9.0,12.67,0.0,0.0,0.0,0.0,1.0,6.1,5.0,0.0,0.22,1.11,0.22,0.44,0.11,1.0,0.11,0.0,-0.0,0.5405,0.25,0.0,0.619,-3.5,0.2727,0.7273,0.3684,1.0606,0.1111
Dario Šarić,12,2.2,4.9,0.458,0.8,2.0,0.391,1.4,2.8,0.506,0.54,1.1,1.3,0.829,0.9,2.7,3.6,1.3,0.4,0.1,1.0,1.7,6.4,2023,13.5,0.583,0.415,0.274,7.1,21.4,14.1,12.7,1.2,0.8,15.1,19.2,0.7,1.0,1.7,0.099,-1.5,0.1,-1.4,0.1,PF-C,28,TOT,57.0,14.14,0.0,0.0,0.0,0.61,0.39,0.9,-1.0,0.39,0.23,1.16,0.18,0.74,0.05,3.05,0.32,0.32,0.6687,0.0862,0.4324,3.3333333333333335,0.3333,-1.6,0.4167,0.5833,0.2941,1.0612,0.2105
Domantas Sabonis,79,7.3,11.9,0.615,0.4,1.1,0.373,6.9,10.8,0.639,0.632,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1,2023,23.5,0.668,0.088,0.467,10.6,30.0,20.3,30.4,1.1,1.2,16.9,21.3,9.6,3.0,12.6,0.221,4.1,1.8,5.8,5.4,C,26,SAC,79.0,34.63,0.0,0.0,0.0,0.0,1.0,2.9,1.9,1.08,0.85,1.77,0.7,2.51,0.15,18.37,0.59,0.81,-0.0,0.2825,0.2351,6.759259259259259,0.3516,2.3,0.0924,0.9076,0.3714,1.2605,1.0
Matt Ryan,0,1.2,3.2,0.37,0.9,2.5,0.381,0.2,0.7,0.333,0.519,0.3,0.4,0.833,0.1,0.6,0.8,0.5,0.1,0.0,0.2,0.8,3.6,2023,8.1,0.538,0.778,0.111,1.4,7.6,4.6,6.9,0.8,0.3,5.8,16.5,0.1,0.2,0.3,0.044,-1.9,-1.5,-3.4,-0.1,SF,25,TOT,34.0,9.12,0.0,0.11,0.59,0.3,0.01,2.4,2.4,0.06,0.03,0.38,0.03,0.12,0.03,1.03,0.0,0.12,0.9613,0.0,0.0,8.333333333333334,0.1667,-0.4,0.7812,0.2187,0.125,0.9688,0.0
D'Angelo Russell,71,6.3,13.4,0.469,2.7,6.9,0.396,3.5,6.5,0.548,0.572,2.5,3.0,0.829,0.5,2.5,3.0,6.2,1.0,0.4,2.6,2.0,17.8,2023,16.3,0.605,0.517,0.228,1.7,8.5,5.2,27.4,1.4,1.1,15.1,22.7,3.1,1.9,5.1,0.106,2.1,-0.7,1.5,2.0,PG,26,TOT,71.0,32.45,0.91,0.09,0.0,0.0,0.0,1.4,0.5,1.85,0.48,0.79,0.11,1.11,0.25,14.25,0.23,0.32,0.3025,0.5063,0.2072,3.3513513513513513,0.2,2.8,0.5149,0.4851,0.7,1.1269,1.0
Terry Rozier,63,7.8,18.9,0.415,2.6,8.0,0.327,5.2,10.8,0.48,0.484,2.8,3.5,0.809,0.8,3.3,4.1,5.1,1.2,0.3,2.1,1.9,21.1,2023,14.7,0.517,0.425,0.185,2.4,10.2,6.2,22.7,1.6,0.6,9.4,26.9,0.1,1.6,1.7,0.037,0.6,-1.1,-0.6,0.8,SG,28,CHO,63.0,35.25,0.32,0.65,0.03,0.0,0.0,-6.3,-1.1,0.89,0.63,0.83,0.24,1.48,0.6,12.0,0.37,1.02,0.7498,0.3614,0.25,5.730337078651685,0.2424,1.7,0.4255,0.5745,0.7895,0.963,1.0
Matisse Thybulle,28,1.5,3.6,0.435,0.8,2.1,0.365,0.8,1.5,0.533,0.542,0.3,0.4,0.679,0.6,1.4,2.0,0.7,1.2,0.5,0.3,1.6,4.1,2023,10.5,0.552,0.585,0.111,3.9,9.7,6.8,5.9,3.4,2.4,8.3,10.6,0.6,1.5,2.1,0.086,-2.7,2.2,-0.5,0.4,SF-SG,25,TOT,71.0,16.9,0.04,0.51,0.43,0.02,0.0,1.8,1.6,0.24,0.04,0.73,0.04,0.23,0.15,1.87,0.06,0.1,0.9133,0.6849,0.2609,2.9166666666666665,0.4286,-4.9,0.5833,0.4167,1.0625,1.1111,0.3944
Terrence Ross,9,3.2,7.4,0.43,1.5,4.1,0.368,1.7,3.3,0.507,0.532,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,2023,10.2,0.544,0.555,0.073,1.8,11.2,6.5,10.2,1.3,0.7,8.2,16.8,0.5,1.2,1.6,0.059,-1.8,-0.3,-2.1,0.0,SG,31,TOT,63.0,21.11,0.1,0.52,0.33,0.05,0.0,-3.4,-2.2,0.37,0.13,0.92,0.05,0.25,0.13,3.62,0.08,0.25,1.0859,0.2174,0.32,4.054054054054054,0.1429,-1.5,0.5541,0.4459,0.5333,1.0676,0.1429
Derrick Rose,0,2.3,5.9,0.384,0.7,2.3,0.302,1.6,3.6,0.438,0.443,0.4,0.4,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,5.6,2023,10.1,0.463,0.396,0.075,2.6,10.4,6.5,19.9,1.0,1.4,11.8,23.6,-0.3,0.3,0.0,-0.001,-2.2,-1.5,-3.7,-0.1,PG,34,NYK,27.0,12.52,0.91,0.09,0.0,0.0,0.0,-2.9,-6.6,0.44,0.19,0.37,0.07,0.22,0.07,3.93,0.04,0.48,0.3025,0.5405,0.1818,3.8636363636363633,0.25,-0.7,0.3898,0.6102,0.7143,0.8983,0.0
David Roddy,4,2.6,6.0,0.429,0.9,3.0,0.307,1.6,3.0,0.553,0.506,0.6,0.9,0.631,0.7,2.0,2.8,0.8,0.4,0.3,0.8,1.5,6.7,2023,8.8,0.519,0.505,0.155,4.2,12.0,8.1,6.1,1.1,1.4,11.3,16.7,-0.3,1.4,1.1,0.043,-3.2,-0.7,-3.9,-0.6,PF,21,MEM,70.0,17.97,0.0,0.03,0.6,0.36,0.01,-2.0,-8.2,0.3,0.21,0.93,0.13,0.46,0.11,2.0,0.1,0.34,0.8255,0.3226,0.2174,2.666666666666667,0.35,-2.5,0.5,0.5,0.4667,0.9833,0.0571
